DateTime,Latitude,Longitude,Heading,Speed (kn),WindAngle,WindSpeed,WindTemperature
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230807_2208,51.59281,3.716797,357,0.0,254,17,17
20230808_1211,51.5931222,3.7165976,-1,2.0,-1,17,16
20230808_1211,51.5945352,3.7193441,-1,2.0,-1,17,16
20230808_1211,51.5949351,3.7219620,-1,2.0,-1,17,16
20230808_1211,51.5972278,3.7221336,-1,2.0,-1,17,16
20230808_1211,51.5983207,3.7207603,-1,2.0,-1,17,16
20230808_1211,51.6030123,3.7301588,-1,2.0,-1,17,16
20230808_1211,51.6069837,3.7446642,-1,2.0,-1,17,16
20230808_1211,51.6139661,3.7774086,-1,2.0,-1,17,16
20230808_1211,51.6189758,3.8072777,-1,2.0,-1,17,16
20230808_1211,51.6252637,3.8321686,-1,2.0,-1,17,16
20230808_1211,51.6346407,3.8610077,-1,2.0,-1,17,16
20230808_1211,51.6473179,3.8677025,-1,2.0,-1,17,16
20230808_1211,51.6661673,3.8579178,-1,2.0,-1,17,16
20230808_1211,51.6720229,3.8477898,-1,2.0,-1,17,16
20230808_1211,51.6820288,3.8246155,-1,2.0,-1,17,16
20230808_1211,51.6791550,3.8210106,-1,2.0,-1,17,16
20230808_1211,51.6801129,3.8177490,-1,2.0,-1,17,16
20230808_1211,51.6809644,3.8141441,-1,2.0,-1,17,16
20230808_1211,51.6839446,3.8124275,-1,2.0,-1,17,16
20230808_1211,51.6812838,3.8079643,-1,2.0,-1,17,16
20230808_1211,51.6847960,3.7986946,-1,2.0,-1,17,16
20230808_1211,51.6802194,3.7976646,-1,2.0,-1,17,16
20230808_1211,51.6827738,3.7878799,-1,2.0,-1,17,16
20230808_1211,51.6784099,3.7878799,-1,2.0,-1,17,16
20230808_1211,51.6800065,3.7791252,-1,2.0,-1,17,16
20230808_1211,51.6738326,3.7762070,-1,2.0,-1,17,16
20230808_1211,51.6748971,3.7672806,-1,2.0,-1,17,16
20230808_1211,51.6711712,3.7652206,-1,2.0,-1,17,16
20230808_1211,51.6735132,3.7561226,-1,2.0,-1,17,16
